"Date","MonthYear","Year","Easting","Northing","Depth","V1","ICS","dsdt","ICS_max","dsmaxdt","V2","V3","V4","best_threshold","intensity_above_threshold_sqrtV2_icsmax","lambda_sqrtV2_per_km2","intensity_above_0_icsmax"
"1997-01-01","1997-01",1997,228000,574500,3,12.7347974429663,0,0,0,0,18.4988436133855,19.7817726087735,24.0944304555352,2.24988436133855,0,0,0
"1997-01-01","1997-01",1997,228000,575000,3,13.0991457741863,0,0,0,0,18.3283629119595,19.9486278461758,23.6504211226063,2.23283629119595,0,0,0
"1997-01-01","1997-01",1997,228000,575500,3,13.4722000472596,0,0,0,0,18.1700456530107,20.1265242489909,23.208689311907,2.21700456530107,0,0,0
"1997-01-01","1997-01",1997,228000,576000,3,13.8532569532721,0,0,0,0,18.0242123553983,20.3151717626315,22.7693675774411,2.20242123553983,0,0,0
"1997-01-01","1997-01",1997,228000,576500,3,14.2416741401207,0,0,0,0,17.8911682970256,20.5142737903446,22.3325981510577,2.18911682970256,0,0,0
"1997-01-01","1997-01",1997,228000,577000,3,14.6368656622032,0,0,0,0,17.7712007200553,20.7235290079952,21.8985337517521,2.17712007200553,0,0,0
"1997-01-01","1997-01",1997,228000,577500,3,15.0382974605965,0,0,0,0,17.6645760501772,20.9426330709684,21.4673384651341,2.16645760501772,0,0,0
"1997-01-01","1997-01",1997,228000,578000,3,15.4454829841408,0,0,0,0,17.5715371846772,21.0391886981562,21.1712802009047,2.15715371846772,0,0,0
"1997-01-01","1997-01",1997,228000,578500,3,15.857979023614,0,0,0,0,17.4923009073276,20.614274214161,20.9963655253579,2.14923009073276,0,0,0
"1997-01-01","1997-01",1997,228000,579000,3,16.2753818023843,0,0,0,0,17.4270554894536,20.1927992531156,20.5721564784647,2.14270554894536,0,0,0
"1997-01-01","1997-01",1997,228000,579500,3,16.6973233457756,0,0,0,0,17.3759585356461,19.7749837415009,20.151423748074,2.13759585356461,0,0,0
"1997-01-01","1997-01",1997,228000,580000,3,17.1234681362562,0,0,0,0,17.3391351293106,19.3610645956421,19.734389678286,2.13391351293106,0,0,0
"1997-01-01","1997-01",1997,228000,580500,3,17.3166763275316,0,0,0,0,17.5535100510804,18.9512971212164,19.3212937681315,2.15535100510804,0,0,0
"1997-01-01","1997-01",1997,228000,581000,3,17.3086380467238,0,0,0,0,17.9871695720417,18.5459565101567,18.9123940783402,2.19871695720417,0,0,0
"1997-01-01","1997-01",1997,228000,581500,3,17.3150403705129,0,0,0,0,18.1453394340427,18.4241912526271,18.5079687344246,2.21453394340427,0,0,0
"1997-01-01","1997-01",1997,228000,582000,3,17.3358672996909,0,0,0,0,17.7497657301899,18.1083175246747,18.8643414253819,2.17497657301899,0,0,0
"1997-01-01","1997-01",1997,228000,582500,3,17.3595801728217,0,0,0,0,17.3710669514711,17.713763588646,19.3074061311555,2.13710669514711,0,0,0
"1997-01-01","1997-01",1997,228000,583000,3,16.9751543167249,0,0,0,0,17.3246551877502,17.4205522022838,19.7531892516976,2.13246551877502,0,0,0
"1997-01-01","1997-01",1997,228000,583500,3,16.5968883944137,0,0,0,0,16.9413675443997,17.4842017556563,19.4895194326402,2.09413675443997,0,0,0
"1997-01-01","1997-01",1997,228000,584000,3,16.225213239789,0,0,0,0,16.5643047295816,17.5618616049806,18.9948724716766,2.05643047295816,0,0,0
"1997-01-01","1997-01",1997,228000,584500,3,15.8605922013216,0,0,0,0,16.1939015704814,17.6533468507389,18.5005133095074,2.01939015704814,0,0,0
