"Date","MonthYear","Year","Easting","Northing","Depth","V1","ICS","dsdt","ICS_max","dsmaxdt","V2","V3","V4","best_threshold","intensity_above_threshold_sqrtV2_icsmax","lambda_sqrtV2_per_km2","intensity_above_0_icsmax"
"2022-01-01","2022-01",2022,228000,574500,3,4.69649474577871,0,0,0,0,7.30451060303975,7.62016699256952,7.79960596267212,1.13045106030398,0,0,0
"2022-01-01","2022-01",2022,228000,575000,3,5.10554118552842,0,0,0,0,7.27144542678043,7.63314425711451,8.06984432911993,1.12714454267804,0,0,0
"2022-01-01","2022-01",2022,228000,575500,3,5.52956044339213,0,0,0,0,6.94124572354603,7.92071167864536,7.97959318198116,1.0941245723546,0,0,0
"2022-01-01","2022-01",2022,228000,576000,3,5.96536055885366,0,0,0,0,6.63233486749924,7.80083069270376,8.34163793567667,1.06323348674992,0,0,0
"2022-01-01","2022-01",2022,228000,576500,3,6.3478216259317,0,0,0,0,6.41053932966071,7.71156569681079,8.71733557630542,1.04105393296607,0,0,0
"2022-01-01","2022-01",2022,228000,577000,3,6.09112575757931,0,0,0,0,6.86327198915552,7.65398794722261,8.50830708971741,1.08632719891555,0,0,0
"2022-01-01","2022-01",2022,228000,577500,3,5.86590032259722,0,0,0,0,7.32215748923271,7.62881494704314,8.04239675301682,1.13221574892327,0,0,0
"2022-01-01","2022-01",2022,228000,578000,3,5.67589289844745,0,0,0,0,7.58083119010941,7.63636716614837,7.78610802629444,1.15808311901094,0,0,0
"2022-01-01","2022-01",2022,228000,578500,3,5.52473834626096,0,0,0,0,7.12445489373999,7.57060198339336,7.67654801953513,1.112445489374,0,0,0
"2022-01-01","2022-01",2022,228000,579000,3,5.41569085109612,0,0,0,0,6.6743324409963,7.18740477439245,7.74884994668427,1.06743324409963,0,0,0
"2022-01-01","2022-01",2022,228000,579500,3,5.35132516248511,0,0,0,0,6.23181911908037,6.81935190402721,7.85238572003622,1.02318191190804,0,0,0
"2022-01-01","2022-01",2022,228000,580000,3,5.3332592844007,0,0,0,0,5.79865721809245,6.46902878266588,7.98594061436902,0.979865721809245,0,0,0
"2022-01-01","2022-01",2022,228000,580500,3,5.36196122651464,0,0,0,0,5.37710717141994,6.13947118170283,8.14803862878844,0.937710717141994,0,0,0
"2022-01-01","2022-01",2022,228000,581000,3,4.970124498736,0,0,0,0,5.43669033462881,5.83419912164126,8.15520025845735,0.943669033462881,0,0,0
